Time,True time, Gyro X, Gyro Y, Gyro Z, Accel X, Accel Y, Accel Z, Pressure,delta t
seconds,seconds, deg/s, deg/s, deg/s, m/s^2, m/s^2, m/s^2, PSI,seconds
47.361,138.617011,-58.8,-209.4,150.3,-1.33,-8.33,5.17,95642,0.054
47.416,138.672011,-74.7,-250,154.2,-2.14,-8.61,5.61,95646,0.055
47.47,138.726011,-89.7,-250,143.8,-2.37,-8.61,5.22,95649,0.054
47.524,138.780011,-71,-250,153.6,-1.64,-8.46,4.59,95655,0.054
47.582,138.838011,-45,-250,176.2,-0.5,-9.19,4.43,95652,0.058
47.636,138.892011,-59.5,-241,171.4,0.12,-9.75,4.36,95659,0.054
47.741,138.997011,-26.7,-190.7,92.6,-0.27,-10.14,4.08,95661,0.105
47.795,139.051011,-2.4,-161.6,54.5,0.27,-9.84,3.59,95667,0.054
47.849,139.105011,5.1,-50.9,43.1,0.61,-9.37,3.34,95667,0.054
47.903,139.159011,7.7,74.4,40.6,0.22,-9.05,3.58,95668,0.054
47.958,139.214011,6.6,89.8,-0.5,-0.37,-9.17,4.28,95672,0.055
48.012,139.268011,0.5,58.7,-57.7,-0.09,-8.75,4.06,95675,0.054
48.066,139.322011,5.8,109.1,-81.8,0.31,-9.03,3.84,95675,0.054
48.121,139.377011,21,244,-68.3,0.14,-9.26,3.92,95680,0.055
48.225,139.481011,41.5,250,-80.8,-1.41,-10.54,6.18,95680,0.104
48.279,139.535011,27.4,226.7,-100.7,-1.56,-9.74,5.49,95688,0.054
48.334,139.590011,-22.7,233.8,-53.6,-2.02,-9.29,4.88,95687,0.055
48.388,139.644011,-82.6,187.8,-16.5,-2.6,-9,4.69,95694,0.054
48.442,139.698011,-99.9,22.1,-8.6,-2.64,-9.3,4.55,95690,0.054
48.496,139.752011,-70.8,-153.7,10.7,-2.44,-8.53,4.43,95699,0.054
48.551,139.807011,-48.8,-250,54.4,-2.14,-8.3,4.38,95699,0.055
48.605,139.861011,-60.2,-250,130.6,-1.91,-8.84,5.2,95700,0.054
48.659,139.915011,-80.4,-250,175.5,-2.05,-8.15,5.76,95708,0.054
48.714,139.970011,-119.9,-250,201.4,-2.36,-9.07,5.97,95710,0.055
48.768,140.024011,-137.2,-250,224.1,-2.7,-9.96,5.86,95710,0.054
48.822,140.078011,-89.3,-250,237.7,-2.32,-9.32,5.07,95712,0.054
48.876,140.132011,-30.3,-250,204.9,-0.25,-9.05,3.92,95719,0.054
48.934,140.190011,-54.9,-250,185.8,0.73,-8.84,3.5,95714,0.058
48.988,140.244011,-81.4,-162.3,167.1,0.19,-9.4,3.95,95720,0.054
49.042,140.298011,-81.1,-189.3,88.2,-0.21,-10.47,3.91,95725,0.054
49.096,140.352011,-41.6,-209.7,19.2,0.38,-10.64,2.88,95726,0.054
49.15,140.406011,24.1,-70.7,14.5,1.75,-10.91,1.46,95730,0.054
49.204,140.460011,102.2,199.5,69.1,0.64,-11.43,3,95728,0.054
49.259,140.515011,109.8,220.7,30.8,-0.06,-11.26,4.44,95730,0.055
49.313,140.569011,76.9,177.2,-46,-0.13,-10.45,5.05,95737,0.054
49.367,140.623011,23.2,211,-110.9,1.24,-10.64,4.34,95737,0.054
49.421,140.677011,-22.9,250,-90.4,-0.78,-10.08,4.36,95743,0.054
49.475,140.731011,-10.3,250,-52.5,-3.66,-10.58,5.35,95745,0.054
49.529,140.785011,-31.9,250,-93.8,-4.1,-10.02,5.88,95745,0.054
49.583,140.839011,-50.1,41.7,-133.2,-2.54,-10.14,5.07,95746,0.054
49.637,140.893011,-78.7,-6.2,-85.3,-1.16,-8.41,3.74,95751,0.054
49.691,140.947011,-100.2,81.7,13.2,-1.69,-9.16,3.81,95755,0.054
49.745,141.001011,-93.6,-27.7,45.4,-2.92,-9.88,4.51,95756,0.054
49.799,141.055011,-47.3,-250,29.2,-3.45,-8.88,4.61,95753,0.054
49.853,141.109011,-13,-250,32.6,-2.41,-8.54,4.26,95757,0.054
49.907,141.163011,-0.2,-250,109.2,-0.78,-8.12,3.82,95760,0.054
49.961,141.217011,3.9,-250,175.6,-1.5,-8.45,4.89,95768,0.054
50.015,141.271011,-48.5,-250,195.7,-3.02,-8.84,6.17,95771,0.054
50.07,141.326011,-92.1,-250,160.8,-2.4,-8.87,5.94,95778,0.055
50.127,141.383011,-116.3,-250,155.7,0.07,-9.12,4.07,95776,0.057
50.181,141.437011,-68.4,-219.4,201.6,-0.07,-10.57,4.17,95778,0.054
50.236,141.492011,30.2,-158.1,188.7,-0.83,-11.04,5.19,95780,0.055
50.29,141.546011,74.1,-215.4,97.2,-0.15,-11.15,5.22,95778,0.054
50.344,141.600011,39.4,-61.8,62.9,1.7,-11.17,4.01,95784,0.054
50.398,141.654011,-6.2,226,90.9,0.54,-10.05,4.22,95784,0.054
50.453,141.709011,-7.9,250,65.4,-1.27,-11.42,5.75,95791,0.055
50.507,141.763011,7.8,214.7,17.4,-1.57,-10.73,6.08,95792,0.054
50.561,141.817011,-25.9,143,2.3,-1.65,-10.81,6.16,95793,0.054
50.616,141.872011,-109.3,160.6,26.3,-1.77,-10.07,5.7,95797,0.055
50.67,141.926011,-170,106.3,16.4,-1.98,-10.26,5.77,95801,0.054
50.724,141.980011,-179.2,-1.1,19.1,-2.45,-9.97,4.7,95801,0.054
50.778,142.034011,-144,-139.6,65.6,-2.93,-10.29,4.44,95805,0.054
50.833,142.089011,-76.4,-250,107.9,-2.75,-9.85,4.65,95807,0.055
50.887,142.143011,-34.9,-250,132.6,-1.99,-8.95,5.18,95809,0.054
50.941,142.197011,-71.4,-250,182.9,-0.91,-7.85,4.86,95811,0.054
50.995,142.251011,-147.6,-211.3,241.8,-1.81,-8.34,5.57,95810,0.054
51.05,142.306011,-167.4,-250,203.2,-2.48,-8.77,5.65,95816,0.055
51.154,142.410011,-91.2,-250,149.5,0.25,-8.49,2.98,95823,0.104
51.208,142.464011,-42.2,-228.1,176.9,1.24,-9.83,2.84,95824,0.054
51.262,142.518011,-5,-52.5,149.6,0.56,-10.5,4.15,95829,0.054
51.317,142.573011,10.3,-24.7,54.8,0.58,-11.08,4.29,95830,0.055
51.371,142.627011,18.1,62.2,-11.7,1.39,-10.53,3.26,95829,0.054
51.429,142.685011,41.5,250,-14.5,1.32,-11.52,3.45,95837,0.058
51.483,142.739011,66.3,250,-23.9,-0.36,-11.91,5.47,95836,0.054
51.537,142.793011,75.6,250,-85.3,-2.59,-11.83,7.3,95836,0.054
51.592,142.848011,16.7,250,-103.6,-3.4,-11.45,7.41,95844,0.055
51.646,142.902011,-134.2,200.6,-98,-2.76,-11.18,6.56,95846,0.054
51.749,143.005011,-146.8,63.7,-45.7,-2.42,-10.52,3.93,95850,0.103
51.803,143.059011,-60.8,-86.7,3.4,-3.07,-10.23,4.07,95856,0.054
51.857,143.113011,-5.7,-250,23.1,-3.24,-9.19,4.15,95857,0.054
51.912,143.168011,-22,-250,73.9,-2.82,-8.21,4.03,95855,0.055
51.966,143.222011,-64.9,-250,176.3,-1.9,-8.13,4.69,95865,0.054
52.02,143.276011,-85.4,-250,219.6,-2.02,-9.37,6.37,95865,0.054
52.075,143.331011,-106.8,-250,180.3,-2.32,-9.06,6.16,95867,0.055
52.129,143.385011,-121.1,-250,171.3,-1.95,-9.57,5.2,95870,0.054
52.183,143.439011,-81.2,-250,200.1,-0.36,-10.13,4.3,95875,0.054
52.238,143.494011,-42.9,-250,174.7,-0.17,-9.72,4.2,95877,0.055
52.292,143.548011,-12.5,-250,114.8,0.34,-10.09,3.72,95881,0.054
52.346,143.602011,4.5,-154.9,72.3,0.98,-9.52,2.94,95881,0.054
52.4,143.656011,17.7,6.2,48.1,1.38,-10.23,2.85,95880,0.054
52.455,143.711011,29.8,183.2,37.9,1.13,-9.78,3.16,95884,0.055
52.509,143.765011,12.1,250,-15.6,0.08,-10.45,4.83,95888,0.054
52.563,143.819011,-13.7,250,-99.3,0.12,-9.77,4.84,95890,0.054
52.618,143.874011,-18.6,250,-140.4,-0.68,-10.36,5.08,95894,0.055
52.675,143.931011,-1.3,250,-116.7,-1.91,-9.37,4.8,95900,0.057
52.73,143.986011,-13.8,250,-90.3,-3.34,-10.67,5.79,95907,0.055
52.784,144.040011,-41.3,212,-98.2,-2.71,-9.8,5.23,95903,0.054
52.838,144.094011,-68.4,95.7,-83.7,-1.84,-10.32,4.88,95908,0.054
52.893,144.149011,-94.2,88,-22.4,-1.89,-10.02,4.35,95911,0.055
52.947,144.203011,-94.8,-15.1,10.8,-2.38,-9.61,4.06,95917,0.054
53.001,144.257011,-59.9,-211.4,24.6,-2.72,-9.37,3.96,95919,0.054
53.055,144.311011,-24.3,-250,45.9,-2.82,-8.94,3.63,95925,0.054
53.11,144.366011,0.9,-250,100,-2.46,-9,3.55,95924,0.055
53.164,144.420011,22.9,-250,170,-2.3,-8.79,4.1,95924,0.054
53.218,144.474011,8.9,-250,212.6,-2.34,-8.22,5.27,95922,0.054
53.273,144.529011,-67.4,-250,224.6,-1.16,-7.9,5.67,95932,0.055
53.327,144.583011,-134.6,-250,207.6,-0.59,-9.41,5.19,95932,0.054
53.381,144.637011,-130.3,-250,204.3,-1.41,-9.82,4.91,95935,0.054
53.436,144.692011,-29.8,-250,176.1,-1.11,-10.4,4.18,95940,0.055
53.49,144.746011,75.4,-250,126.9,0.26,-10.92,3.71,95938,0.054
53.544,144.800011,93.7,-94.2,139.8,1.73,-9.67,3.19,95941,0.054
53.598,144.854011,29.8,98.6,130.7,0.4,-10.47,5.06,95943,0.054
53.653,144.909011,-43.4,85.2,48.8,-0.67,-10.31,5.47,95945,0.055
53.707,144.963011,-27.8,7.2,-19.9,0.03,-9.88,4.27,95948,0.054
53.761,145.017011,25.7,152.3,19.1,0.18,-9.19,3.84,95954,0.054
53.816,145.072011,38.5,250,61.8,-0.95,-8.57,4.92,95957,0.055
53.87,145.126011,-20.1,188.4,32.1,-2.52,-9.08,6.52,95960,0.054
53.928,145.184011,-73.1,-31.5,-29.8,-1.55,-8.78,5.52,95961,0.058
53.982,145.238011,-86.6,-27.9,-5.7,-0.55,-8.56,4.36,95964,0.054
54.036,145.292011,-64,84.4,68.8,-1.33,-9.03,4.46,95964,0.054
54.09,145.346011,-49.6,-17.2,91.6,-2.8,-9.41,5.93,95966,0.054
54.144,145.400011,-24.3,-250,25.9,-2.66,-8.25,5.42,95963,0.054
54.198,145.454011,-63.5,-250,40.3,-0.9,-8.93,5.1,95965,0.054
54.252,145.508011,-110.3,-183.3,118.7,0.09,-8.34,4.09,95971,0.054
54.306,145.562011,-130.1,-61.5,167.5,-1.17,-10.13,5.5,95977,0.054
54.36,145.616011,-107.9,-205.3,113.3,-2.1,-10.11,5.91,95982,0.054
54.414,145.670011,-57.4,-250,29.8,-0.98,-11.21,4.69,95986,0.054
54.516,145.772011,1.2,62.6,150.7,0.31,-10.59,4.38,95998,0.102
54.57,145.826011,19,68.9,112.1,-1.4,-11.14,6.5,95998,0.054
54.624,145.880011,20.5,-134.1,-7.5,-0.87,-10.84,6.33,96003,0.054
54.678,145.934011,-41.3,-49,-36.6,0.85,-11.36,5.39,96007,0.054
54.732,145.988011,-86.5,216,12.2,0.13,-11.1,4.89,96001,0.054
54.786,146.042011,-73,236.3,-32,-1.7,-11.74,6.37,96009,0.054
54.841,146.097011,2.8,96.3,-99.9,-0.45,-10.56,4.76,96006,0.055
54.895,146.151011,40.9,161.3,-66.4,-0.91,-9.22,4.87,96010,0.054
54.949,146.205011,6.7,250,2.7,-1.75,-8.45,5.1,96013,0.054
55.003,146.259011,-77.9,181.3,-11.5,-2.75,-9.35,6.5,96014,0.054
55.057,146.313011,-121.8,2.6,-41.1,-1.81,-9.39,5.09,96014,0.054
55.111,146.367011,-110.1,-50.8,3.6,-1.55,-9.65,4.17,96022,0.054
55.168,146.424011,-34.4,-94.1,69.2,-1.91,-10.16,4.35,96027,0.057
55.271,146.527011,26.5,-250,32,-1.73,-8.71,4.92,96026,0.103
55.326,146.582011,-28.1,-250,71,-0.11,-8.29,4.46,96028,0.055
55.38,146.636011,-82.9,-143,127.1,-0.81,-8.84,4.94,96034,0.054
55.434,146.690011,-84.8,-195.5,113.7,-1.87,-9.39,5.52,96035,0.054
55.489,146.745011,-45.5,-250,46.2,-1.35,-9.5,4.64,96038,0.055
55.543,146.799011,-5.6,-250,45.2,0.58,-9.38,3.21,96035,0.054
55.597,146.853011,26.9,-64.6,101.1,0.86,-9.74,3.52,96040,0.054
55.651,146.907011,29.9,55.7,104.8,-0.51,-10.24,5.2,96041,0.054
55.706,146.962011,-2.1,-60.2,11.7,-0.36,-9.12,4.94,96043,0.055
55.76,147.016011,-45.2,-73.6,-47.9,0.47,-9.05,4.08,96044,0.054
55.814,147.070011,-69.1,80.4,-37.3,0.66,-8.73,3.47,96049,0.054
55.868,147.124011,-38,196.1,-25.1,-0.62,-8.71,4.07,96051,0.054
55.923,147.179011,0.4,151.2,-57.2,-1.24,-9.54,5.19,96056,0.055
55.977,147.233011,21.9,54.4,-101.7,-0.82,-8.05,4.54,96055,0.054
56.031,147.287011,14.8,111.8,-82.6,-0.28,-8.39,4.49,96061,0.054
56.085,147.341011,-10.2,239.2,-37.7,-0.81,-8.72,4.47,96059,0.054
56.14,147.396011,-23.4,250,-14.7,-1.91,-10.07,5.32,96067,0.055
56.194,147.450011,-20.3,178.7,-23.8,-2.03,-9.96,5.28,96063,0.054
56.248,147.504011,-31.9,94.9,-15.8,-1.63,-9.37,5.07,96069,0.054
56.303,147.559011,-92.2,59.3,14.9,-1.81,-9.36,5.04,96070,0.055
56.357,147.613011,-138.8,-41.4,31.8,-2.18,-9.69,5.06,96069,0.054
56.411,147.667011,-137.7,-196.7,50.3,-2.53,-10.34,4.78,96077,0.054
56.469,147.725011,-75.1,-250,89.3,-2.38,-9.51,4.13,96078,0.058
56.523,147.779011,-14.6,-250,132.4,-1.73,-8.91,4.24,96082,0.054
56.577,147.833011,-1.4,-250,175.1,-0.64,-8.57,4.52,96080,0.054
56.632,147.888011,-44.2,-213.2,213.6,-1.26,-8,5.04,96082,0.055
56.686,147.942011,-97.2,-250,206.9,-2.32,-8.91,5.75,96088,0.054
56.74,147.996011,-97.9,-250,170.9,-1.75,-8.8,4.82,96090,0.054
56.795,148.051011,-58.7,-250,148.6,-0.18,-9.36,3.51,96094,0.055
56.849,148.105011,5,-242.8,181.5,0.12,-9.27,3.45,96095,0.054
56.903,148.159011,57.8,-130.4,179.1,0.1,-9.12,4.04,96095,0.054
56.958,148.214011,52.4,-101.8,111.2,0.32,-8.57,4.04,96098,0.055
57.012,148.268011,28.5,-36.2,64.7,0.55,-7.98,3.94,96100,0.054
57.066,148.322011,20,105.9,75.2,0.27,-7.94,4.19,96103,0.054
57.12,148.376011,-4.4,190.1,67.2,-0.35,-8.88,5.13,96102,0.054
57.175,148.431011,-36.4,137.4,-13.4,-0.71,-9.26,5.49,96108,0.055
57.229,148.485011,-52.9,111.4,-30.7,-1.04,-8.84,5.29,96114,0.054
57.283,148.539011,-70.6,106.1,-32.6,-0.98,-8.61,5.21,96115,0.054
57.338,148.594011,-77.7,52.8,-53.3,-1.39,-8.52,5.22,96113,0.055
57.392,148.648011,-72.1,-28.4,-60.3,-1.49,-9.09,5.19,96119,0.054
57.446,148.702011,-32.1,-82.5,-49.5,-1.11,-9.5,5.06,96121,0.054
57.501,148.757011,9.4,-93.1,-33.2,-1.12,-10.27,5.81,96125,0.055
57.555,148.811011,-10.2,-75.5,-45.9,-0.21,-10.68,6.19,96130,0.054
57.609,148.865011,-82.9,25.2,-38.6,-0.65,-10.73,6.09,96131,0.054
57.667,148.923011,-112.1,82.5,-16.3,-1.37,-11.24,5.81,96137,0.058
57.721,148.977011,-71,32.3,-15.5,-1.36,-10.73,5.21,96133,0.054
57.776,149.032011,-4.5,-1.9,-16.8,-0.51,-10.61,5.2,96138,0.055
57.88,149.136011,-11.2,13.9,-8,-0.98,-9.4,5.45,96139,0.104
57.934,149.190011,-32.1,-50.1,-28.7,-1.31,-8.81,5.18,96142,0.054
57.988,149.244011,-23.8,-111.7,-38.8,-0.87,-9.3,4.62,96148,0.054
58.043,149.299011,1,-84.6,-20.6,-0.51,-9.69,4.58,96150,0.055
58.097,149.353011,2.4,-0.1,2.3,-0.14,-9.74,4.56,96155,0.054
58.151,149.407011,-9.2,72,8.4,-0.32,-10.02,5.13,96153,0.054
58.206,149.462011,-21.3,88.6,-10.5,-0.08,-8.87,4.48,96157,0.055
58.26,149.516011,-16.3,96.1,-23.7,-0.48,-8.86,4.47,96153,0.054
58.314,149.570011,0,116.9,-21.6,-0.39,-8.83,4.09,96159,0.054
58.368,149.624011,20.6,120.9,-16.5,-0.93,-8.47,4.22,96163,0.054
58.423,149.679011,25.8,85.5,-15,-1.14,-8.41,4.49,96164,0.055
58.477,149.733011,18.6,29.1,-13.5,-1.37,-8.95,4.61,96165,0.054
58.531,149.787011,3.5,-6.5,2.8,-1.36,-9.65,4.59,96167,0.054
58.586,149.842011,-4.9,-20.2,31.1,-1.33,-10.11,4.73,96173,0.055
58.64,149.896011,-9.1,-35.5,55.7,-1.27,-9.37,4.59,96174,0.054
58.694,149.950011,-22.8,-55,72.9,-1.22,-8.75,4.69,96178,0.054
58.797,150.053011,-71.4,-77.8,105.9,-1,-8.33,4.61,96176,0.103
58.852,150.108011,-82.4,-118.5,117.1,-1.41,-8.61,4.49,96187,0.055
58.906,150.162011,-67.6,-194.7,125.1,-1.66,-9.5,4.82,96190,0.054
58.96,150.216011,-39.2,-250,134.4,-1.39,-8.32,4.39,96188,0.054
59.018,150.274011,-13.5,-250,138.1,-1.02,-8.82,4.73,96192,0.058
59.072,150.328011,-18.1,-250,134.4,-0.61,-8.39,4.54,96190,0.054
59.126,150.382011,-35,-237.2,130.4,-0.73,-7.99,4.52,96195,0.054
59.18,150.436011,-56.4,-250,103,-0.65,-7.91,4.49,96197,0.054
59.234,150.490011,-69.8,-249,75.1,-0.08,-7.84,3.81,96196,0.054
59.288,150.544011,-64.3,-172,69.7,0.23,-8.14,3.45,96200,0.054
59.342,150.598011,-36.7,-89.5,56.3,0.44,-8.52,3.28,96202,0.054
59.396,150.652011,-2.4,-22.6,35.1,0.3,-9.52,3.76,96204,0.054
59.45,150.706011,23.4,38.7,9.7,0.49,-9.76,3.77,96205,0.054
59.505,150.761011,19.7,160.6,4.9,0.45,-10.59,4.28,96210,0.055
59.559,150.815011,12.3,250,-6.4,-0.07,-10.83,4.74,96208,0.054
59.613,150.869011,11.8,250,-22.9,-1.08,-9.66,4.91,96212,0.054
59.667,150.923011,8.6,239.3,-34.5,-1.79,-9.19,5.17,96213,0.054
59.721,150.977011,-26.5,142,-39.4,-2.12,-9.4,5.39,96218,0.054
59.775,151.031011,-72.7,61.7,-29.8,-1.86,-9.21,4.9,96220,0.054
59.829,151.085011,-81.9,6,-2.8,-1.52,-8.61,4.38,96220,0.054
59.883,151.139011,-58,-52.2,28.2,-1.75,-9.21,4.6,96224,0.054
59.937,151.193011,-16.2,-150,45.8,-1.66,-8.53,4.54,96231,0.054
59.991,151.247011,-0.1,-236.6,51.8,-1.79,-8.49,4.84,96229,0.054
60.045,151.301011,-19.1,-250,72.7,-1.41,-8.39,4.67,96234,0.054
60.099,151.355011,-44.1,-221.3,116.3,-1.12,-8.37,4.82,96239,0.054
60.153,151.409011,-48,-227.7,118.3,-1.38,-8.8,5.41,96237,0.054
60.207,151.463011,-51.4,-250,91.7,-1.18,-8.23,4.86,96240,0.054
60.265,151.521011,-53.5,-250,90.9,-0.79,-8.98,4.88,96243,0.058
60.319,151.575011,-46.4,-196.9,106.4,-0.29,-8.82,4.52,96245,0.054
60.374,151.630011,-42.6,-117.7,84.8,0.22,-9.62,4.58,96253,0.055
60.428,151.684011,-31,-54.8,44.6,0.45,-10.02,4.27,96249,0.054
60.482,151.738011,0.6,37.7,20,0.72,-10.61,3.97,96253,0.054
60.536,151.792011,32.4,194.6,31.6,0.29,-10.87,4.49,96252,0.054
60.591,151.847011,28.9,250,28.6,-1.05,-10.2,5.33,96257,0.055
60.645,151.901011,0.9,193,1.6,-1.8,-10.1,5.99,96259,0.054
60.699,151.955011,-42.4,104.8,-21.6,-1.6,-9.11,5.19,96261,0.054
60.753,152.009011,-89.5,100.5,1.3,-1.48,-9.16,4.86,96262,0.054
60.808,152.064011,-108.2,75.8,25.5,-1.82,-8.84,4.6,96264,0.055
60.862,152.118011,-92.8,-55.9,29.7,-2.29,-9.66,5.11,96266,0.054
60.916,152.172011,-56.8,-216.4,33.8,-2.16,-9.22,4.73,96269,0.054
60.97,152.226011,-29.1,-250,63.9,-1.48,-8.26,4.36,96271,0.054
61.025,152.281011,-31.8,-249.4,111.1,-1.32,-8.47,4.74,96271,0.055
61.079,152.335011,-61.4,-239.9,137.9,-1.48,-8.06,5,96278,0.054
61.133,152.389011,-81.7,-250,139.5,-1.98,-8.95,5.62,96278,0.054
61.188,152.444011,-80,-250,134.9,-1.63,-8.54,4.92,96280,0.055
61.291,152.547011,-48.5,-215.2,123.9,0.37,-9.46,3.98,96283,0.103
61.346,152.602011,-16.7,-110.3,106,0.1,-10.3,4.5,96287,0.055
61.4,152.656011,21.5,-69.4,64.1,0.08,-10.63,4.76,96292,0.054
61.454,152.710011,29.4,13.4,29.4,0.61,-10.53,4.55,96293,0.054
61.512,152.768011,14.5,179.8,40.9,-0.17,-10,5,96298,0.058
61.566,152.822011,-18.3,250,41.6,-1.47,-10.26,5.93,96299,0.054
61.621,152.877011,-43.1,174.1,-5.7,-1.43,-9.54,5.65,96299,0.055
61.675,152.931011,-58.2,129.7,-27.4,-1.11,-9.55,5.28,96304,0.054
61.729,152.985011,-73.5,171.3,3.2,-1.47,-9.41,5.21,96300,0.054
61.783,153.039011,-115.6,125.8,20.4,-2.58,-9.83,5.5,96306,0.054
61.838,153.094011,-137.3,-81.3,17.2,-3.14,-9.79,5.04,96310,0.055
61.892,153.148011,-95.6,-250,35.9,-2.31,-8.55,4.3,96313,0.054
61.946,153.202011,-29.1,-250,82.3,-1.39,-8.49,4.23,96319,0.054
62.001,153.257011,-0.2,-250,138,-1.04,-8.77,4.98,96318,0.055
62.055,153.311011,-35.7,-205.1,162.8,-1.29,-7.93,5.63,96319,0.054
62.109,153.365011,-103.2,-250,144.5,-2.2,-8.8,6.18,96320,0.054
62.163,153.419011,-138.9,-250,127.4,-1.33,-9.06,5.29,96326,0.054
62.218,153.474011,-118.2,-250,112.2,-0.3,-9.2,4.16,96328,0.055
62.322,153.578011,4.2,-141.8,107.4,0.36,-10.68,4.37,96335,0.104
62.376,153.632011,16.9,-35.6,69.8,0.74,-10.68,4.51,96337,0.054
62.43,153.686011,-10.1,69.2,24.7,0.84,-10.13,4.16,96335,0.054
62.485,153.741011,-15.3,178.8,-13,0.53,-10.91,4.49,96338,0.055
62.539,153.795011,19,250,-45.8,-0.03,-9.55,4.41,96338,0.054
62.593,153.849011,47.9,250,-51.5,-1.15,-10.18,5.57,96347,0.054
62.648,153.904011,10.5,250,-42.7,-2.88,-9.54,6.38,96348,0.055
62.702,153.958011,-75.5,71.5,-62.5,-2.78,-9.08,6.06,96350,0.054
62.756,154.012011,-113.6,-52.3,-70.5,-1.09,-9.39,4.91,96353,0.054
62.814,154.070011,-61.4,11.3,-9.2,-0.69,-8.78,3.87,96358,0.058
62.868,154.124011,-9,58.3,56.4,-1.69,-8.95,4.77,96358,0.054
62.923,154.179011,7.5,-90.7,54.4,-2.74,-9.14,5.86,96357,0.055
62.977,154.233011,-32.4,-250,35.4,-2.55,-8.61,5.52,96362,0.054
63.031,154.287011,-77.1,-250,79.4,-1.14,-8.26,4.53,96366,0.054
63.085,154.341011,-67,-207.9,136.9,-0.69,-9.65,5.04,96367,0.054
63.14,154.396011,-46.3,-217.8,127.6,-1.38,-9.37,5.67,96369,0.055
63.194,154.450011,-47.8,-250,76.4,-1.36,-9.9,5.67,96371,0.054
63.248,154.504011,-65.6,-250,69.2,-0.01,-9.4,4.46,96375,0.054
63.303,154.559011,-69,-139.9,86.5,0.47,-9.14,3.94,96374,0.055
63.357,154.613011,-53.9,-65,68.9,-0.13,-9.6,4.31,96381,0.054
63.411,154.667011,-20.8,-90.9,19.8,-0.28,-10.07,4.38,96386,0.054
63.466,154.722011,6.1,-63.2,-11.3,0.29,-9.4,3.8,96385,0.055
63.52,154.776011,12.9,75.7,-0.2,0.34,-10.07,4.18,96389,0.054
63.574,154.830011,2.4,170.4,-1.3,-0.64,-9.91,4.89,96391,0.054
63.628,154.884011,-0.4,143.7,-37,-1.06,-10.07,5.1,96392,0.054
63.683,154.939011,15.1,146.7,-34.4,-1.25,-9.53,4.79,96389,0.055
63.737,154.993011,15.9,177.8,2.6,-1.4,-9,4.69,96395,0.054
63.791,155.047011,-0.7,163.3,28.1,-1.8,-8.85,5.04,96394,0.054
63.846,155.102011,-16.7,36.5,-5.7,-1.27,-8.82,5.03,96402,0.055
63.9,155.156011,-17.2,0.5,-7.3,-0.81,-8.97,4.59,96403,0.054
63.954,155.210011,-18.7,28.5,33.4,-0.97,-8.7,4.39,96405,0.054
64.008,155.264011,-26.1,4.1,60.8,-1.78,-8.78,5.04,96406,0.054
64.066,155.322011,-25.4,-151.8,44,-1.99,-8.88,5.19,96412,0.058
64.12,155.376011,-32.2,-250,40.8,-1.57,-8.77,4.59,96418,0.054
64.174,155.430011,-36.7,-229.1,93.5,-1.16,-7.81,4.02,96416,0.054
64.228,155.484011,-28,-198.7,128.9,-0.89,-8.58,4.61,96418,0.054
64.282,155.538011,-31,-210.7,107.9,-0.74,-8.14,4.86,96416,0.054
64.336,155.592011,-40.7,-210.9,74.9,-0.02,-8.36,4.36,96421,0.054
64.39,155.646011,-39.3,-101.7,99.7,-0.29,-8.81,4.36,96427,0.054
64.445,155.701011,-15.2,-53.9,116.7,-0.67,-9.75,5,96425,0.055
64.499,155.755011,-7.3,-60.5,87.8,-0.32,-10.08,5.07,96427,0.054
64.553,155.809011,-11.1,-37.8,53,0.15,-10.04,4.9,96434,0.054
64.657,155.913011,-44.2,134.8,75.2,-1.33,-9.67,5.5,96438,0.104
64.711,155.967011,-64.8,20.4,53.8,-2.09,-9.26,5.7,96434,0.054
64.765,156.021011,-64.1,-115,40.7,-1.56,-9.22,5.2,96439,0.054
64.819,156.075011,-50.5,-135.2,41.7,-0.3,-9.28,4.61,96444,0.054
64.873,156.129011,-34.6,-43.6,61.1,-0.2,-8.68,4.57,96443,0.054
64.927,156.183011,-34.3,0,82.4,-1.2,-8.68,5.08,96447,0.054
64.981,156.237011,-48.6,-76.8,80.9,-2.15,-9.61,5.91,96452,0.054
65.035,156.291011,-55.5,-161.6,67.4,-0.88,-9.78,5.36,96452,0.054
65.089,156.345011,-57.6,-94.8,89.6,-0.24,-8.72,4.53,96458,0.054
65.143,156.399011,-60.5,33.4,141.1,-1.01,-9.17,4.92,96458,0.054
65.197,156.453011,-73.2,-28.8,154.7,-2.4,-9.48,6.01,96462,0.054
65.251,156.507011,-62,-241.7,88.7,-1.87,-9.2,5.88,96462,0.054
65.309,156.565011,-66.8,-250,81.2,-0.62,-8.47,4.6,96466,0.058
65.363,156.619011,-71.3,-161.4,127.3,-0.21,-9.02,4.76,96470,0.054
65.418,156.674011,-84.6,-135.1,115.7,-1.11,-10.12,6.05,96471,0.055
65.472,156.728011,-113.9,-248.1,43.3,-0.63,-9.45,5.31,96476,0.054
65.526,156.782011,-122.5,-175.5,36.6,0.65,-9.39,4.07,96476,0.054
65.58,156.836011,-89.6,-4.4,54.1,0.61,-9.91,3.93,96478,0.054
65.635,156.891011,-34.9,109.5,42.9,0.04,-10.09,4.42,96484,0.055
65.689,156.945011,8.2,99.6,-4.8,-0.43,-9.54,4.92,96484,0.054
